6 82 110 111 84 60 59
6 83 111 112 85 61 60
6 84 112 113 62 42 61
6 113 145 114 115 87 62
6 86 115 116 88 63 62
6 87 116 117 89 64 63
6 88 117 118 90 65 64
6 89 118 119 91 66 65
6 90 119 120 92 67 66
6 91 120 121 93 68 67
6 92 121 122 123 94 68
6 93 123 124 95 69 68
6 94 124 125 96 70 69
6 95 125 126 97 71 70
6 96 126 127 98 72 71
6 97 127 128 99 73 72
6 98 128 129 100 74 73
6 99 129 130 131 101 74
6 100 131 132 102 75 74
6 101 132 133 103 76 75
6 102 133 134 104 77 76
6 103 134 135 105 78 77
6 104 135 136 106 79 78
6 105 136 137 107 80 79
6 106 137 138 139 108 80
6 107 139 140 109 81 80
6 108 140 141 110 82 81
6 109 141 142 111 83 82
6 110 142 143 112 84 83
6 111 143 144 113 85 84
6 112 144 145 86 62 85
6 145 181 146 147 115 86
6 114 147 148 116 87 86
6 115 148 149 117 88 87
6 116 149 150 118 89 88
6 117 150 151 119 90 89
6 118 151 152 120 91 90
6 119 152 153 121 92 91
6 120 153 154 122 93 92
6 121 154 155 156 123 93
6 122 156 157 124 94 93
6 123 157 158 125 95 94
6 124 158 159 126 96 95
6 125 159 160 127 97 96
6 126 160 161 128 98 97
6 127 161 162 129 99 98
6 128 162 163 130 100 99
6 129 163 164 165 131 100
6 130 165 166 132 101 100
6 131 166 167 133 102 101
6 132 167 168 134 103 102
6 133 168 169 135 104 103
6 134 169 170 136 105 104
6 135 170 171 137 106 105
6 136 171 172 138 107 106
6 137 172 173 174 139 107
6 138 174 175 140 108 107
6 139 175 176 141 109 108
6 140 176 177 142 110 109
6 141 177 178 143 111 110
6 142 178 179 144 112 111
6 143 179 180 145 113 112
6 144 180 181 114 86 113
6 181 221 182 183 147 114
6 146 183 184 148 115 114
6 147 184 185 149 116 115
6 148 185 186 150 117 116
6 149 186 187 151 118 117
6 150 187 188 152 119 118
6 151 188 189 153 120 119
6 152 189 190 154 121 120
6 153 190 191 155 122 121
6 154 191 192 193 156 122
6 155 193 194 157 123 122
6 156 194 195 158 124 123
6 157 195 196 159 125 124
6 158 196 197 160 126 125
6 159 197 198 161 127 126
6 160 198 199 162 128 127
6 161 199 200 163 129 128
6 162 200 201 164 130 129
6 163 201 202 203 165 130
6 164 203 204 166 131 130
6 165 204 205 167 132 131
6 166 205 206 168 133 132
6 167 206 207 169 134 133
6 168 207 208 170 135 134
6 169 208 209 171 136 135
6 170 209 210 172 137 136
6 171 210 211 173 138 137
6 172 211 212 213 174 138
6 173 213 214 175 139 138
6 174 214 215 176 140 139
6 175 215 216 177 141 140
6 176 216 217 178 142 141
6 177 217 218 179 143 142
6 178 218 219 180 144 143
6 179 219 220 181 145 144
6 180 220 221 146 114 145
6 221 265 222 223 183 146
6 182 223 224 184 147 146
6 183 224 225 185 148 147
6 184 225 226 186 149 148
6 185 226 227 187 150 149
6 186 227 228 188 151 150
6 187 228 229 189 152 151
6 188 229 230 190 153 152
6 189 230 231 191 154 153
6 190 231 232 192 155 154
6 191 232 233 234 193 155
6 192 234 235 194 156 155
6 193 235 236 195 157 156
6 194 236 237 196 158 157
6 195 237 238 197 159 158
6 196 238 239 198 160 159
6 197 239 240 199 161 160
6 198 240 241 200 162 161
6 199 241 242 201 163 162
6 200 242 243 202 164 163
6 201 243 244 245 203 164
6 202 245 246 204 165 164
6 203 246 247 205 166 165
6 204 247 248 206 167 166
6 205 248 249 207 168 167
6 206 249 250 208 169 168
6 207 250 251 209 170 169
6 208 251 252 210 171 170
6 209 252 253 211 172 171
6 210 253 254 212 173 172
6 211 254 255 256 213 173
6 212 256 257 214 174 173
6 213 257 258 215 175 174
6 214 258 259 216 176 175
6 215 259 260 217 177 176
6 216 260 261 218 178 177
6 217 261 262 219 179 178
6 218 262 263 220 180 179
6 219 263 264 221 181 180
6 220 264 265 182 146 181
6 265 313 266 267 223 182
6 222 267 268 224 183 182
6 223 268 269 225 184 183
6 224 269 270 226 185 184
6 225 270 271 227 186 185
6 226 271 272 228 187 186
6 227 272 273 229 188 187
6 228 273 274 230 189 188
6 229 274 275 231 190 189
6 230 275 276 232 191 190
6 231 276 277 233 192 191
6 232 277 278 279 234 192
6 233 279 280 235 193 192
6 234 280 281 236 194 193
6 235 281 282 237 195 194
6 236 282 283 238 196 195
6 237 283 284 239 197 196
6 238 284 285 240 198 197
6 239 285 286 241 199 198
6 240 286 287 242 200 199
6 241 287 288 243 201 200
6 242 288 289 244 202 201
6 243 289 290 291 245 202
6 244 291 292 246 203 202
6 245 292 293 247 204 203
6 246 293 294 248 205 204
6 247 294 295 249 206 205
6 248 295 296 250 207 206
6 249 296 297 251 208 207
6 250 297 298 252 209 208
6 251 298 299 253 210 209
6 252 299 300 254 211 210
6 253 300 301 255 212 211
6 254 301 302 303 256 212
6 255 303 304 257 213 212
6 256 304 305 258 214 213
6 257 305 306 259 215 214
6 258 306 307 260 216 215
6 259 307 308 261 217 216
6 260 308 309 262 218 217
6 261 309 310 263 219 218
6 262 310 311 264 220 219
6 263 311 312 265 221 220
6 264 312 313 222 182 221
6 313 365 314 315 267 222
6 266 315 316 268 223 222
6 267 316 317 269 224 223
6 268 317 318 270 225 224
6 269 318 319 271 226 225
6 270 319 320 272 227 226
6 271 320 321 273 228 227
6 272 321 322 274 229 228
6 273 322 323 275 230 229
6 274 323 324 276 231 230
6 275 324 325 277 232 231
6 276 325 326 278 233 232
6 277 326 327 328 279 233
6 278 328 329 280 234 233
6 279 329 330 281 235 234
6 280 330 331 282 236 235
6 281 331 332 283 237 236
6 282 332 333 284 238 237
6 283 333 334 285 239 238
6 284 334 335 286 240 239
6 285 335 336 287 241 240
6 286 336 337 288 242 241
6 287 337 338 289 243 242
6 288 338 339 290 244 243
6 289 339 340 341 291 244
6 290 341 342 292 245 244
6 291 342 343 293 246 245
6 292 343 344 294 247 246
6 293 344 345 295 248 247
6 294 345 346 296 249 248
6 295 346 347 297 250 249
6 296 347 348 298 251 250
6 297 348 349 299 252 251
6 298 349 350 300 253 252
6 299 350 351 301 254 253
6 300 351 352 302 255 254
6 301 352 353 354 303 255
6 302 354 355 304 256 255
6 303 355 356 305 257 256
6 304 356 357 306 258 257
6 305 357 358 307 259 258
6 306 358 359 308 260 259
6 307 359 360 309 261 260
6 308 360 361 310 262 261
6 309 361 362 311 263 262
6 310 362 363 312 264 263
6 311 363 364 313 265 264
6 312 364 365 266 222 265
6 365 421 366 367 315 266
6 314 367 368 316 267 266
6 315 368 369 317 268 267
6 316 369 370 318 269 268
6 317 370 371 319 270 269
6 318 371 372 320 271 270
6 319 372 373 321 272 271
6 320 373 374 322 273 272
6 321 374 375 323 274 273
6 322 375 376 324 275 274
6 323 376 377 325 276 275
6 324 377 378 326 277 276
6 325 378 379 327 278 277
6 326 379 380 381 328 278
6 327 381 382 329 279 278
6 328 382 383 330 280 279
6 329 383 384 331 281 280
6 330 384 385 332 282 281
6 331 385 386 333 283 282
6 332 386 387 334 284 283
6 333 387 388 335 285 284
6 334 388 389 336 286 285
6 335 389 390 337 287 286
6 336 390 391 338 288 287
6 337 391 392 339 289 288
6 338 392 393 340 290 289
6 339 393 394 395 341 290
6 340 395 396 342 291 290
6 341 396 397 343 292 291
6 342 397 398 344 293 292
6 343 398 399 345 294 293
6 344 399 400 346 295 294
6 345 400 401 347 296 295
6 346 401 402 348 297 296
6 347 402 403 349 298 297
6 348 403 404 350 299 298
6 349 404 405 351 300 299
6 350 405 406 352 301 300
6 351 406 407 353 302 301
6 352 407 408 409 354 302
6 353 409 410 355 303 302
6 354 410 411 356 304 303
6 355 411 412 357 305 304
6 356 412 413 358 306 305
6 357 413 414 359 307 306
6 358 414 415 360 308 307
6 359 415 416 361 309 308
6 360 416 417 362 310 309
6 361 417 418 363 311 310
6 362 418 419 364 312 311
6 363 419 420 365 313 312
6 364 420 421 314 266 313
6 421 481 422 423 367 314
6 366 423 424 368 315 314
6 367 424 425 369 316 315
6 368 425 426 370 317 316
6 369 426 427 371 318 317
6 370 427 428 372 319 318
6 371 428 429 373 320 319
6 372 429 430 374 321 320
6 373 430 431 375 322 321
6 374 431 432 376 323 322
6 375 432 433 377 324 323
6 376 433 434 378 325 324
6 377 434 435 379 326 325
6 378 435 436 380 327 326
6 379 436 437 438 381 327
6 380 438 439 382 328 327
6 381 439 440 383 329 328
6 382 440 441 384 330 329
6 383 441 442 385 331 330
6 384 442 443 386 332 331
6 385 443 444 387 333 332
6 386 444 445 388 334 333
6 387 445 446 389 335 334
6 388 446 447 390 336 335
6 389 447 448 391 337 336
6 390 448 449 392 338 337
6 391 449 450 393 339 338
6 392 450 451 394 340 339
6 393 451 452 453 395 340
6 394 453 454 396 341 340
6 395 454 455 397 342 341
6 396 455 456 398 343 342
6 397 456 457 399 344 343
6 398 457 458 400 345 344
6 399 458 459 401 346 345
6 400 459 460 402 347 346
6 401 460 461 403 348 347
6 402 461 462 404 349 348
6 403 462 463 405 350 349
6 404 463 464 406 351 350
6 405 464 465 407 352 351
6 406 465 466 408 353 352
6 407 466 467 468 409 353
6 408 468 469 410 354 353
6 409 469 470 411 355 354
6 410 470 471 412 356 355
6 411 471 472 413 357 356
6 412 472 473 414 358 357
6 413 473 474 415 359 358
6 414 474 475 416 360 359
6 415 475 476 417 361 360
6 416 476 477 418 362 361
6 417 477 478 419 363 362
6 418 478 479 420 364 363
6 419 479 480 421 365 364
6 420 480 481 366 314 365
4 481 482 423 366 0 0
6 422 482 483 424 367 366
6 423 483 484 425 368 367
6 424 484 485 426 369 368
6 425 485 486 427 370 369
6 426 486 487 428 371 370
6 427 487 488 429 372 371
6 428 488 489 430 373 372
6 429 489 490 431 374 373
6 430 490 491 432 375 374
6 431 491 492 433 376 375
6 432 492 493 434 377 376
6 433 493 494 435 378 377
6 434 494 495 436 379 378
6 435 495 496 437 380 379
4 436 496 438 380 0 0
6 437 496 497 439 381 380
6 438 497 498 440 382 381
6 439 498 499 441 383 382
6 440 499 500 442 384 383
6 441 500 501 443 385 384
6 442 501 502 444 386 385
6 443 502 503 445 387 386
6 444 503 504 446 388 387
6 445 504 505 447 389 388
6 446 505 506 448 390 389
6 447 506 507 449 391 390
6 448 507 508 450 392 391
6 449 508 509 451 393 392
6 450 509 510 452 394 393
4 451 510 453 394 0 0
6 452 510 511 454 395 394
6 453 511 512 455 396 395
6 454 512 513 456 397 396
6 455 513 514 457 398 397
6 456 514 515 458 399 398
6 457 515 516 459 400 399
6 458 516 517 460 401 400
6 459 517 518 461 402 401
6 460 518 519 462 403 402
6 461 519 520 463 404 403
6 462 520 521 464 405 404
6 463 521 522 465 406 405
6 464 522 523 466 407 406
6 465 523 524 467 408 407
4 466 524 468 408 0 0
6 467 524 525 469 409 408
6 468 525 526 470 410 409
6 469 526 527 471 411 410
6 470 527 528 472 412 411
6 471 528 529 473 413 412
6 472 529 530 474 414 413
6 473 530 531 475 415 414
6 474 531 532 476 416 415
6 475 532 533 477 417 416
6 476 533 534 478 418 417
6 477 534 535 479 419 418
6 478 535 536 480 420 419
6 479 536 537 481 421 420
6 480 537 482 422 366 421
6 538 483 423 422 481 537
6 538 539 484 424 423 482
6 539 540 485 425 424 483
6 540 541 486 426 425 484
6 541 542 487 427 426 485
6 542 543 488 428 427 486
6 543 544 489 429 428 487
6 544 545 490 430 429 488
6 545 546 491 431 430 489
6 546 547 492 432 431 490
6 547 548 493 433 432 491
6 548 549 494 434 433 492
6 549 550 495 435 434 493
6 550 551 496 436 435 494
6 551 497 438 437 436 495
6 551 552 498 439 438 496
6 552 553 499 440 439 497
6 553 554 500 441 440 498
6 554 555 501 442 441 499
6 555 556 502 443 442 500
6 556 557 503 444 443 501
6 557 558 504 445 444 502
6 558 559 505 446 445 503
6 559 560 506 447 446 504
6 560 561 507 448 447 505
6 561 562 508 449 448 506
6 562 563 509 450 449 507
6 563 564 510 451 450 508
6 564 511 453 452 451 509
6 564 565 512 454 453 510
6 565 566 513 455 454 511
6 566 567 514 456 455 512
6 567 568 515 457 456 513
6 568 569 516 458 457 514
6 569 570 517 459 458 515
6 570 571 518 460 459 516
6 571 572 519 461 460 517
6 572 573 520 462 461 518
6 573 574 521 463 462 519
6 574 575 522 464 463 520
6 575 576 523 465 464 521
6 576 577 524 466 465 522
6 577 525 468 467 466 523
6 577 578 526 469 468 524
6 578 579 527 470 469 525
6 579 580 528 471 470 526
6 580 581 529 472 471 527
6 581 582 530 473 472 528
6 582 583 531 474 473 529
6 583 584 532 475 474 530
6 584 585 533 476 475 531
6 585 586 534 477 476 532
6 586 587 535 478 477 533
6 587 588 536 479 478 534
6 588 589 537 480 479 535
6 589 538 482 481 480 536
6 590 539 483 482 537 589
6 590 591 540 484 483 538
6 591 592 541 485 484 539
6 592 593 542 486 485 540
6 593 594 543 487 486 541
6 594 595 544 488 487 542
6 595 596 545 489 488 543
6 596 597 546 490 489 544
6 597 598 547 491 490 545
6 598 599 548 492 491 546
6 599 600 549 493 492 547
6 600 601 550 494 493 548
6 601 602 551 495 494 549
6 602 552 497 496 495 550
6 602 603 553 498 497 551
6 603 604 554 499 498 552
6 604 605 555 500 499 553
6 605 606 556 501 500 554
6 606 607 557 502 501 555
6 607 608 558 503 502 556
6 608 609 559 504 503 557
6 609 610 560 505 504 558
6 610 611 561 506 505 559
6 611 612 562 507 506 560
6 612 613 563 508 507 561
6 613 614 564 509 508 562
6 614 565 511 510 509 563
6 614 615 566 512 511 564
6 615 616 567 513 512 565
6 616 617 568 514 513 566
6 617 618 569 515 514 567
6 618 619 570 516 515 568
6 619 620 571 517 516 569
6 620 621 572 518 517 570
6 621 622 573 519 518 571
6 622 623 574 520 519 572
6 623 624 575 521 520 573
6 624 625 576 522 521 574
6 625 626 577 523 522 575
6 626 578 525 524 523 576
6 626 627 579 526 525 577
6 627 628 580 527 526 578
6 628 629 581 528 527 579
6 629 630 582 529 528 580
6 630 631 583 530 529 581
6 631 632 584 531 530 582
6 632 633 585 532 531 583
6 633 634 586 533 532 584
6 634 635 587 534 533 585
6 635 636 588 535 534 586
6 636 637 589 536 535 587
6 637 590 538 537 536 588
6 638 591 539 538 589 637
6 638 639 592 540 539 590
6 639 640 593 541 540 591
6 640 641 594 542 541 592
6 641 642 595 543 542 593
6 642 643 596 544 543 594
6 643 644 597 545 544 595
6 644 645 598 546 545 596
6 645 646 599 547 546 597
6 646 647 600 548 547 598
6 647 648 601 549 548 599
6 648 649 602 550 549 600
6 649 603 552 551 550 601
6 649 650 604 553 552 602
6 650 651 605 554 553 603
6 651 652 606 555 554 604
6 652 653 607 556 555 605
6 653 654 608 557 556 606
6 654 655 609 558 557 607
6 655 656 610 559 558 608
6 656 657 611 560 559 609
6 657 658 612 561 560 610
6 658 659 613 562 561 611
6 659 660 614 563 562 612
6 660 615 565 564 563 613
6 660 661 616 566 565 614
6 661 662 617 567 566 615
6 662 663 618 568 567 616
6 663 664 619 569 568 617
6 664 665 620 570 569 618
6 665 666 621 571 570 619
6 666 667 622 572 571 620
6 667 668 623 573 572 621
6 668 669 624 574 573 622
6 669 670 625 575 574 623
6 670 671 626 576 575 624
6 671 627 578 577 576 625
6 671 672 628 579 578 626
6 672 673 629 580 579 627
6 673 674 630 581 580 628
6 674 675 631 582 581 629
6 675 676 632 583 582 630
6 676 677 633 584 583 631
6 677 678 634 585 584 632
6 678 679 635 586 585 633
6 679 680 636 587 586 634
6 680 681 637 588 587 635
6 681 638 590 589 588 636
6 682 639 591 590 637 681
6 682 683 640 592 591 638
6 683 684 641 593 592 639
6 684 685 642 594 593 640
6 685 686 643 595 594 641
6 686 687 644 596 595 642
6 687 688 645 597 596 643
6 688 689 646 598 597 644
6 689 690 647 599 598 645
6 690 691 648 600 599 646
6 691 692 649 601 600 647
6 692 650 603 602 601 648
6 692 693 651 604 603 649
6 693 694 652 605 604 650
6 694 695 653 606 605 651
6 695 696 654 607 606 652
6 696 697 655 608 607 653
6 697 698 656 609 608 654
6 698 699 657 610 609 655
6 699 700 658 611 610 656
6 700 701 659 612 611 657
6 701 702 660 613 612 658
6 702 661 615 614 613 659
6 702 703 662 616 615 660
6 703 704 663 617 616 661
6 704 705 664 618 617 662
6 705 706 665 619 618 663
6 706 707 666 620 619 664
6 707 708 667 621 620 665
6 708 709 668 622 621 666
6 709 710 669 623 622 667
6 710 711 670 624 623 668
6 711 712 671 625 624 669
6 712 672 627 626 625 670
6 712 713 673 628 627 671
6 713 714 674 629 628 672
6 714 715 675 630 629 673
6 715 716 676 631 630 674
6 716 717 677 632 631 675
6 717 718 678 633 632 676
6 718 719 679 634 633 677
6 719 720 680 635 634 678
6 720 721 681 636 635 679
6 721 682 638 637 636 680
6 722 683 639 638 681 721
6 722 723 684 640 639 682
6 723 724 685 641 640 683
6 724 725 686 642 641 684
6 725 726 687 643 642 685
6 726 727 688 644 643 686
6 727 728 689 645 644 687
6 728 729 690 646 645 688
6 729 730 691 647 646 689
6 730 731 692 648 647 690
6 731 693 650 649 648 691
6 731 732 694 651 650 692
6 732 733 695 652 651 693
6 733 734 696 653 652 694
6 734 735 697 654 653 695
6 735 736 698 655 654 696
6 736 737 699 656 655 697
6 737 738 700 657 656 698
6 738 739 701 658 657 699
6 739 740 702 659 658 700
6 740 703 661 660 659 701
6 740 741 704 662 661 702
6 741 742 705 663 662 703
6 742 743 706 664 663 704
6 743 744 707 665 664 705
6 744 745 708 666 665 706
6 745 746 709 667 666 707
6 746 747 710 668 667 708
6 747 748 711 669 668 709
6 748 749 712 670 669 710
6 749 713 672 671 670 711
6 749 750 714 673 672 712
6 750 751 715 674 673 713
6 751 752 716 675 674 714
6 752 753 717 676 675 715
6 753 754 718 677 676 716
6 754 755 719 678 677 717
6 755 756 720 679 678 718
6 756 757 721 680 679 719
6 757 722 682 681 680 720
6 758 723 683 682 721 757
6 758 759 724 684 683 722
6 759 760 725 685 684 723
6 760 761 726 686 685 724
6 761 762 727 687 686 725
6 762 763 728 688 687 726
6 763 764 729 689 688 727
6 764 765 730 690 689 728
6 765 766 731 691 690 729
6 766 732 693 692 691 730
6 766 767 733 694 693 731
6 767 768 734 695 694 732
6 768 769 735 696 695 733
6 769 770 736 697 696 734
6 770 771 737 698 697 735
6 771 772 738 699 698 736
6 772 773 739 700 699 737
6 773 774 740 701 700 738
6 774 741 703 702 701 739
6 774 775 742 704 703 740
6 775 776 743 705 704 741
6 776 777 744 706 705 742
6 777 778 745 707 706 743
6 778 779 746 708 707 744
6 779 780 747 709 708 745
6 780 781 748 710 709 746
6 781 782 749 711 710 747
6 782 750 713 712 711 748
6 782 783 751 714 713 749
6 783 784 752 715 714 750
6 784 785 753 716 715 751
6 785 786 754 717 716 752
6 786 787 755 718 717 753
6 787 788 756 719 718 754
6 788 789 757 720 719 755
6 789 758 722 721 720 756
6 790 759 723 722 757 789
6 790 791 760 724 723 758
6 791 792 761 725 724 759
6 792 793 762 726 725 760
6 793 794 763 727 726 761
6 794 795 764 728 727 762
6 795 796 765 729 728 763
6 796 797 766 730 729 764
6 797 767 732 731 730 765
6 797 798 768 733 732 766
6 798 799 769 734 733 767
6 799 800 770 735 734 768
6 800 801 771 736 735 769
6 801 802 772 737 736 770
6 802 803 773 738 737 771
6 803 804 774 739 738 772
6 804 775 741 740 739 773
6 804 805 776 742 741 774
6 805 806 777 743 742 775
6 806 807 778 744 743 776
6 807 808 779 745 744 777
6 808 809 780 746 745 778
6 809 810 781 747 746 779
6 810 811 782 748 747 780
6 811 783 750 749 748 781
6 811 812 784 751 750 782
6 812 813 785 752 751 783
6 813 814 786 753 752 784
6 814 815 787 754 753 785
6 815 816 788 755 754 786
6 816 817 789 756 755 787
6 817 790 758 757 756 788
6 818 791 759 758 789 817
6 818 819 792 760 759 790
6 819 820 793 761 760 791
6 820 821 794 762 761 792
6 821 822 795 763 762 793
6 822 823 796 764 763 794
6 823 824 797 765 764 795
6 824 798 767 766 765 796
6 824 825 799 768 767 797
6 825 826 800 769 768 798
6 826 827 801 770 769 799
6 827 828 802 771 770 800
6 828 829 803 772 771 801
6 829 830 804 773 772 802
6 830 805 775 774 773 803
6 830 831 806 776 775 804
6 831 832 807 777 776 805
6 832 833 808 778 777 806
6 833 834 809 779 778 807
6 834 835 810 780 779 808
6 835 836 811 781 780 809
6 836 812 783 782 781 810
6 836 837 813 784 783 811
6 837 838 814 785 784 812
6 838 839 815 786 785 813
6 839 840 816 787 786 814
6 840 841 817 788 787 815
6 841 818 790 789 788 816
6 842 819 791 790 817 841
6 842 843 820 792 791 818
6 843 844 821 793 792 819
6 844 845 822 794 793 820
6 845 846 823 795 794 821
6 846 847 824 796 795 822
6 847 825 798 797 796 823
6 847 848 826 799 798 824
6 848 849 827 800 799 825
6 849 850 828 801 800 826
6 850 851 829 802 801 827
6 851 852 830 803 802 828
6 852 831 805 804 803 829
6 852 853 832 806 805 830
6 853 854 833 807 806 831
6 854 855 834 808 807 832
6 855 856 835 809 808 833
6 856 857 836 810 809 834
6 857 837 812 811 810 835
6 857 858 838 813 812 836
6 858 859 839 814 813 837
6 859 860 840 815 814 838
6 860 861 841 816 815 839
6 861 842 818 817 816 840
6 862 843 819 818 841 861
6 862 863 844 820 819 842
6 863 864 845 821 820 843
6 864 865 846 822 821 844
6 865 866 847 823 822 845
6 866 848 825 824 823 846
6 866 867 849 826 825 847
6 867 868 850 827 826 848
6 868 869 851 828 827 849
6 869 870 852 829 828 850
6 870 853 831 830 829 851
6 870 871 854 832 831 852
6 871 872 855 833 832 853
6 872 873 856 834 833 854
6 873 874 857 835 834 855
6 874 858 837 836 835 856
6 874 875 859 838 837 857
6 875 876 860 839 838 858
6 876 877 861 840 839 859
6 877 862 842 841 840 860
6 878 863 843 842 861 877
6 878 879 864 844 843 862
6 879 880 865 845 844 863
6 880 881 866 846 845 864
6 881 867 848 847 846 865
6 881 882 868 849 848 866
6 882 883 869 850 849 867
6 883 884 870 851 850 868
6 884 871 853 852 851 869
6 884 885 872 854 853 870
6 885 886 873 855 854 871
6 886 887 874 856 855 872
6 887 875 858 857 856 873
6 887 888 876 859 858 874
6 888 889 877 860 859 875
6 889 878 862 861 860 876
6 890 879 863 862 877 889
6 890 891 880 864 863 878
6 891 892 881 865 864 879
6 892 882 867 866 865 880
6 892 893 883 868 867 881
6 893 894 884 869 868 882
6 894 885 871 870 869 883
6 894 895 886 872 871 884
6 895 896 887 873 872 885
6 896 888 875 874 873 886
6 896 897 889 876 875 887
6 897 890 878 877 876 888
6 898 891 879 878 889 897
6 898 899 892 880 879 890
6 899 893 882 881 880 891
6 899 900 894 883 882 892
6 900 895 885 884 883 893
6 900 901 896 886 885 894
6 901 897 888 887 886 895
6 901 898 890 889 888 896
6 902 899 891 890 897 901
6 902 900 893 892 891 898
6 902 901 895 894 893 899
6 902 898 897 896 895 900
4 901 900 899 898 0 0
